source_id,metric_id,entity,period,period_date,published_at,value,value_unit,change_pct,chain,dimension,source,source_url,knowledge_time_method
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2024-11,2024-11-29 16:00:00+00:00,2024-12-10 15:59:59+00:00,9583655.0,TWD thousand,9.963317468549636,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2024-11,2024-11-29 16:00:00+00:00,2024-12-10 15:59:59+00:00,2520732.0,TWD thousand,-0.382940078769467,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2024-11,2024-11-29 16:00:00+00:00,2024-12-10 15:59:59+00:00,2577203.0,TWD thousand,-15.057724556897943,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2024-11,2024-11-29 16:00:00+00:00,2024-12-18 15:59:59+00:00,37.1,percent,37.1,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26458,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2024-11,2024-11-29 16:00:00+00:00,2024-12-18 15:59:59+00:00,21.9,percent,21.9,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26459,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2024-11,2024-11-29 16:00:00+00:00,2024-12-18 15:59:59+00:00,10.5,percent,10.5,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26460,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2024-11,2024-11-29 16:00:00+00:00,2024-12-11 15:59:59+00:00,1.66,percent,1.66,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26423,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2024-11,2024-11-29 16:00:00+00:00,2024-12-11 15:59:59+00:00,-2.29,percent,-2.29,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26420,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2024-12,2024-12-30 16:00:00+00:00,2025-01-10 15:59:59+00:00,9317439.0,TWD thousand,13.840895387260122,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2024-12,2024-12-30 16:00:00+00:00,2025-01-10 15:59:59+00:00,2945583.0,TWD thousand,20.193291318212523,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2024-12,2024-12-30 16:00:00+00:00,2025-01-10 15:59:59+00:00,2677001.0,TWD thousand,0.0152432588742534,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2024-12,2024-12-30 16:00:00+00:00,2025-01-21 15:59:59+00:00,21.3,percent,21.3,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26600,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2024-12,2024-12-30 16:00:00+00:00,2025-01-21 15:59:59+00:00,19.3,percent,19.3,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26599,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2024-12,2024-12-30 16:00:00+00:00,2025-01-21 15:59:59+00:00,17.6,percent,17.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26597,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2024-12,2024-12-30 16:00:00+00:00,2025-01-15 15:59:59+00:00,8.86,percent,8.86,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26574,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2024-12,2024-12-30 16:00:00+00:00,2025-01-15 15:59:59+00:00,-3.77,percent,-3.77,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26576,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-01,2025-01-30 16:00:00+00:00,2025-02-10 15:59:59+00:00,9493871.0,TWD thousand,2.947533996786822,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-01,2025-01-30 16:00:00+00:00,2025-02-10 15:59:59+00:00,2556530.0,TWD thousand,10.527221413279197,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-01,2025-01-30 16:00:00+00:00,2025-02-10 15:59:59+00:00,2566125.0,TWD thousand,0.176921158045018,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-01,2025-01-30 16:00:00+00:00,2025-02-19 15:59:59+00:00,5.0,percent,5.0,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26782,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-01,2025-01-30 16:00:00+00:00,2025-02-19 15:59:59+00:00,-11.9,percent,-11.9,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26781,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-01,2025-01-30 16:00:00+00:00,2025-02-19 15:59:59+00:00,3.5,percent,3.5,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26784,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-01,2025-01-30 16:00:00+00:00,2025-02-12 15:59:59+00:00,-0.99,percent,-0.99,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26754,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-01,2025-01-30 16:00:00+00:00,2025-02-12 15:59:59+00:00,-10.45,percent,-10.45,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26756,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-02,2025-02-27 16:00:00+00:00,2025-03-10 15:59:59+00:00,9985276.0,TWD thousand,20.59782985463201,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-02,2025-02-27 16:00:00+00:00,2025-03-10 15:59:59+00:00,2913173.0,TWD thousand,30.15358372448573,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-02,2025-02-27 16:00:00+00:00,2025-03-10 15:59:59+00:00,2805847.0,TWD thousand,49.83448420964942,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-02,2025-02-27 16:00:00+00:00,2025-03-19 15:59:59+00:00,39.5,percent,39.5,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26905,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-02,2025-02-27 16:00:00+00:00,2025-03-19 15:59:59+00:00,33.0,percent,33.0,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26904,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-02,2025-02-27 16:00:00+00:00,2025-03-19 15:59:59+00:00,33.5,percent,33.5,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26906,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-02,2025-02-27 16:00:00+00:00,2025-03-12 15:59:59+00:00,26.53,percent,26.53,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26875,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-02,2025-02-27 16:00:00+00:00,2025-03-10 15:59:59+00:00,21.62,percent,21.62,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=26855,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-03,2025-03-30 16:00:00+00:00,2025-04-10 15:59:59+00:00,10610385.0,TWD thousand,19.20499110376559,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-03,2025-03-30 16:00:00+00:00,2025-04-10 15:59:59+00:00,3150041.0,TWD thousand,28.93654521684388,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-03,2025-03-30 16:00:00+00:00,2025-04-10 15:59:59+00:00,3086060.0,TWD thousand,15.741081059186568,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-03,2025-03-30 16:00:00+00:00,2025-04-23 15:59:59+00:00,26.9,percent,26.9,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27106,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-03,2025-03-30 16:00:00+00:00,2025-04-23 15:59:59+00:00,18.6,percent,18.6,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27105,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-03,2025-03-30 16:00:00+00:00,2025-04-23 15:59:59+00:00,12.0,percent,12.0,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27107,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-03,2025-03-30 16:00:00+00:00,2025-04-17 15:59:59+00:00,17.33,percent,17.33,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27086,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-03,2025-03-30 16:00:00+00:00,2025-04-17 15:59:59+00:00,-0.98,percent,-0.98,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27088,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-04,2025-04-29 16:00:00+00:00,2025-05-10 15:59:59+00:00,10915988.0,TWD thousand,16.599250307440606,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-04,2025-04-29 16:00:00+00:00,2025-05-10 15:59:59+00:00,3212841.0,TWD thousand,34.51471822105216,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-04,2025-04-29 16:00:00+00:00,2025-05-10 15:59:59+00:00,3191344.0,TWD thousand,19.255902456122787,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-04,2025-04-29 16:00:00+00:00,2025-05-19 15:59:59+00:00,27.2,percent,27.2,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27223,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-04,2025-04-29 16:00:00+00:00,2025-05-19 15:59:59+00:00,12.6,percent,12.6,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27222,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-04,2025-04-29 16:00:00+00:00,2025-05-19 15:59:59+00:00,8.03,percent,8.03,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27224,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-04,2025-04-29 16:00:00+00:00,2025-05-13 15:59:59+00:00,18.68,percent,18.68,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27204,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-04,2025-04-29 16:00:00+00:00,2025-05-13 15:59:59+00:00,6.36,percent,6.36,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27207,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-05,2025-05-30 16:00:00+00:00,2025-06-10 15:59:59+00:00,10621322.0,TWD thousand,10.13592005085946,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-05,2025-05-30 16:00:00+00:00,2025-06-10 15:59:59+00:00,3157305.0,TWD thousand,25.728633971088,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-05,2025-05-30 16:00:00+00:00,2025-06-10 15:59:59+00:00,3269216.0,TWD thousand,21.107551514540845,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-05,2025-05-30 16:00:00+00:00,2025-06-17 15:59:59+00:00,20.6,percent,20.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27320,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-05,2025-05-30 16:00:00+00:00,2025-06-17 15:59:59+00:00,3.6,percent,3.6,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27319,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-05,2025-05-30 16:00:00+00:00,2025-06-17 15:59:59+00:00,-0.04,percent,-0.04,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27321,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-05,2025-05-30 16:00:00+00:00,2025-06-11 15:59:59+00:00,12.87,percent,12.87,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27305,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-05,2025-05-30 16:00:00+00:00,2025-06-11 15:59:59+00:00,9.61,percent,9.61,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27303,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-06,2025-06-29 16:00:00+00:00,2025-07-10 15:59:59+00:00,10928735.0,TWD thousand,23.187938583760868,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-06,2025-06-29 16:00:00+00:00,2025-07-10 15:59:59+00:00,3193580.0,TWD thousand,33.021049579974736,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-06,2025-06-29 16:00:00+00:00,2025-07-10 15:59:59+00:00,3122359.0,TWD thousand,13.74187788033121,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-06,2025-06-29 16:00:00+00:00,2025-07-22 15:59:59+00:00,-4.3,percent,-4.3,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27444,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-06,2025-06-29 16:00:00+00:00,2025-07-22 15:59:59+00:00,8.3,percent,8.3,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27443,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-06,2025-06-29 16:00:00+00:00,2025-07-22 15:59:59+00:00,1.6,percent,1.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27445,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-06,2025-06-29 16:00:00+00:00,2025-07-15 15:59:59+00:00,18.23,percent,18.23,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27418,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-06,2025-06-29 16:00:00+00:00,2025-07-15 15:59:59+00:00,7.58,percent,7.58,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27419,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-07,2025-07-30 16:00:00+00:00,2025-08-10 15:59:59+00:00,11311474.0,TWD thousand,12.539516767944004,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-07,2025-07-30 16:00:00+00:00,2025-08-10 15:59:59+00:00,3348367.0,TWD thousand,24.37654176762485,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-07,2025-07-30 16:00:00+00:00,2025-08-10 15:59:59+00:00,3620679.0,TWD thousand,15.846454803398723,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-07,2025-07-30 16:00:00+00:00,2025-08-19 15:59:59+00:00,-5.4,percent,-5.4,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27540,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-07,2025-07-30 16:00:00+00:00,2025-08-19 15:59:59+00:00,-4.2,percent,-4.2,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27539,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-07,2025-07-30 16:00:00+00:00,2025-08-19 15:59:59+00:00,1.2,percent,1.2,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27541,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-07,2025-07-30 16:00:00+00:00,2025-08-12 15:59:59+00:00,8.18,percent,8.18,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27518,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-07,2025-07-30 16:00:00+00:00,2025-08-19 15:59:59+00:00,9.08,percent,9.08,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27546,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-08,2025-08-30 16:00:00+00:00,2025-09-10 15:59:59+00:00,11356606.0,TWD thousand,4.92646715748617,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-08,2025-08-30 16:00:00+00:00,2025-09-10 15:59:59+00:00,3421382.0,TWD thousand,19.693107692178515,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-08,2025-08-30 16:00:00+00:00,2025-09-10 15:59:59+00:00,3807312.0,TWD thousand,22.90988799555791,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-08,2025-08-30 16:00:00+00:00,2025-09-16 15:59:59+00:00,5.6,percent,5.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27660,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-08,2025-08-30 16:00:00+00:00,2025-09-16 15:59:59+00:00,43.1,percent,43.1,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27659,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-08,2025-08-30 16:00:00+00:00,2025-09-16 15:59:59+00:00,0.6,percent,0.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27661,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-08,2025-08-30 16:00:00+00:00,2025-09-16 15:59:59+00:00,3.77,percent,3.77,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27651,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-08,2025-08-30 16:00:00+00:00,2025-09-16 15:59:59+00:00,-6.27,percent,-6.27,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27653,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-09,2025-09-29 16:00:00+00:00,2025-10-10 15:59:59+00:00,11326339.0,TWD thousand,4.509217223002127,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-09,2025-09-29 16:00:00+00:00,2025-10-10 15:59:59+00:00,3586439.0,TWD thousand,35.51440996290624,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-09,2025-09-29 16:00:00+00:00,2025-10-10 15:59:59+00:00,3539459.0,TWD thousand,19.22131194476986,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-09,2025-09-29 16:00:00+00:00,2025-10-28 15:59:59+00:00,10.2,percent,10.2,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27775,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-09,2025-09-29 16:00:00+00:00,2025-10-28 15:59:59+00:00,54.3,percent,54.3,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27774,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-09,2025-09-29 16:00:00+00:00,2025-10-28 15:59:59+00:00,7.9,percent,7.9,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27777,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-09,2025-09-29 16:00:00+00:00,2025-10-14 15:59:59+00:00,14.62,percent,14.62,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27753,page_publication_date
